('utt116816', 'utt116817')
('utt19353', 'utt19359')
('utt59202', 'utt59208')
('utt38760', 'utt38761')
('utt152836', 'utt152837')
('utt96751', 'utt96758')
('utt105347', 'utt105353')
('utt121954', 'utt121959')
('utt71230', 'utt71231')
('utt128737', 'utt128741')
('utt149652', 'utt149654')
('utt147404', 'utt147405')
('utt127380', 'utt127389')
('utt20252', 'utt20258')
('utt83388', 'utt83389')
('utt119076', 'utt119081')
('utt67343', 'utt67346')
('utt128010', 'utt128013')
('utt110266', 'utt110268')
('utt78966', 'utt78970')
('utt131698', 'utt131702')
('utt114445', 'utt114451')
('utt25457', 'utt25460')
('utt4542', 'utt4546')
('utt74840', 'utt74847')
('utt60290', 'utt60298')
('utt97181', 'utt97183')
('utt23266', 'utt23268')
('utt77066', 'utt77069')
('utt137737', 'utt137743')
('utt16715', 'utt16717')
('utt114911', 'utt114918')
('utt130672', 'utt130673')
('utt147400', 'utt147405')
('utt14835', 'utt14836')
('utt24734', 'utt24740')
('utt46559', 'utt46561')
('utt49375', 'utt49379')
('utt100937', 'utt100942')
('utt139897', 'utt139899')
('utt78848', 'utt78856')
('utt19717', 'utt19719')
('utt4085', 'utt4087')
('utt123819', 'utt123820')
('utt75378', 'utt75385')
('utt136730', 'utt136734')
('utt74839', 'utt74845')
('utt23019', 'utt23028')
('utt87859', 'utt87860')
('utt22434', 'utt22443')
('utt68240', 'utt68245')
('utt68580', 'utt68584')
('utt152437', 'utt152440')
('utt104405', 'utt104409')
('utt124077', 'utt124082')
('utt80336', 'utt80340')
('utt37219', 'utt37222')
('utt96139', 'utt96146')
('utt46947', 'utt46949')
('utt52098', 'utt52101')
('utt153456', 'utt153457')
('utt125104', 'utt125106')
('utt9149', 'utt9150')
('utt87669', 'utt87672')
('utt59845', 'utt59848')
('utt55252', 'utt55255')
('utt140089', 'utt140097')
('utt43565', 'utt43566')
('utt5829', 'utt5831')
('utt8525', 'utt8530')
('utt58183', 'utt58189')
('utt9567', 'utt9571')
('utt78966', 'utt78972')
('utt126717', 'utt126724')
('utt101043', 'utt101049')
('utt2', 'utt8')
('utt58027', 'utt58028')
('utt1853', 'utt1860')
('utt106311', 'utt106319')
('utt10892', 'utt10894')
('utt50038', 'utt50041')
('utt49892', 'utt49894')
('utt64060', 'utt64062')
('utt78396', 'utt78398')
('utt141389', 'utt141391')
('utt75071', 'utt75076')
('utt29642', 'utt29644')
('utt99630', 'utt99636')
('utt40257', 'utt40263')
('utt96602', 'utt96607')
('utt128995', 'utt128997')
('utt38436', 'utt38437')
('utt145460', 'utt145461')
('utt123971', 'utt123972')
('utt23266', 'utt23270')
('utt5536', 'utt5540')
('utt118916', 'utt118918')
('utt128810', 'utt128812')
('utt82764', 'utt82771')
('utt44773', 'utt44774')
('utt133825', 'utt133826')
('utt67180', 'utt67184')
('utt82767', 'utt82770')
('utt71233', 'utt71235')
('utt44323', 'utt44329')
('utt61690', 'utt61695')
('utt68779', 'utt68780')
('utt47083', 'utt47084')
('utt19125', 'utt19126')
('utt22812', 'utt22813')
('utt66570', 'utt66572')
('utt11105', 'utt11107')
('utt80147', 'utt80151')
('utt139182', 'utt139188')
('utt80509', 'utt80513')
('utt6326', 'utt6332')
('utt15876', 'utt15882')
('utt129983', 'utt129984')
('utt35350', 'utt35355')
('utt79319', 'utt79320')
('utt5222', 'utt5223')
('utt17392', 'utt17399')
('utt44826', 'utt44831')
('utt13501', 'utt13503')
('utt57754', 'utt57757')
('utt3373', 'utt3374')
('utt78393', 'utt78395')
('utt103204', 'utt103212')
('utt53218', 'utt53223')
('utt73308', 'utt73309')
('utt147577', 'utt147585')
('utt45249', 'utt45250')
('utt85198', 'utt85199')
('utt13117', 'utt13118')
('utt125001', 'utt125007')
('utt17903', 'utt17905')
('utt143394', 'utt143395')
('utt115677', 'utt115683')
('utt58404', 'utt58411')
('utt121892', 'utt121894')
('utt18571', 'utt18574')
('utt131900', 'utt131901')
('utt3514', 'utt3515')
('utt3218', 'utt3223')
('utt36310', 'utt36315')
('utt49374', 'utt49375')
('utt120203', 'utt120206')
('utt116753', 'utt116755')
('utt7246', 'utt7247')
('utt1241', 'utt1243')
('utt118004', 'utt118006')
('utt5287', 'utt5289')
('utt1091', 'utt1095')
('utt32794', 'utt32798')
('utt144376', 'utt144379')
('utt125616', 'utt125621')
('utt111499', 'utt111501')
('utt4407', 'utt4412')
('utt37021', 'utt37024')
('utt82048', 'utt82052')
('utt147295', 'utt147300')
('utt137844', 'utt137849')
('utt86722', 'utt86723')
('utt88838', 'utt88842')
('utt68107', 'utt68109')
('utt209', 'utt217')
('utt133172', 'utt133176')
('utt34190', 'utt34191')
('utt80271', 'utt80272')
('utt103041', 'utt103044')
('utt70268', 'utt70277')
('utt96472', 'utt96476')
('utt129212', 'utt129217')
('utt28379', 'utt28383')
('utt22809', 'utt22813')
('utt100405', 'utt100413')
('utt132861', 'utt132862')
('utt72146', 'utt72149')
('utt126341', 'utt126347')
('utt91085', 'utt91086')
('utt92795', 'utt92796')
('utt126148', 'utt126149')
('utt95415', 'utt95417')
('utt56639', 'utt56642')
('utt36310', 'utt36314')
('utt7299', 'utt7303')
('utt35350', 'utt35352')
('utt137794', 'utt137798')
('utt150593', 'utt150602')
('utt150186', 'utt150189')
('utt141935', 'utt141938')
('utt144883', 'utt144889')
('utt105913', 'utt105920')
('utt152131', 'utt152134')
('utt150311', 'utt150316')
('utt61693', 'utt61695')
('utt72490', 'utt72491')
('utt47088', 'utt47091')
('utt62206', 'utt62211')
('utt93329', 'utt93330')
('utt52588', 'utt52591')
('utt8530', 'utt8531')
('utt19621', 'utt19625')
('utt15693', 'utt15699')
('utt62090', 'utt62097')
('utt99627', 'utt99631')
('utt140179', 'utt140180')
('utt136687', 'utt136688')
('utt42420', 'utt42422')
('utt73857', 'utt73862')
('utt124204', 'utt124209')
('utt138766', 'utt138773')
('utt143237', 'utt143241')
('utt88567', 'utt88573')
('utt3420', 'utt3428')
('utt133709', 'utt133713')
('utt146248', 'utt146251')
('utt4815', 'utt4821')
('utt55382', 'utt55386')
('utt61381', 'utt61390')
('utt125722', 'utt125731')
('utt150390', 'utt150395')
('utt99511', 'utt99513')
('utt99408', 'utt99410')
('utt27861', 'utt27865')
('utt27725', 'utt27730')
('utt26346', 'utt26347')
('utt38563', 'utt38571')
('utt859', 'utt861')
('utt98006', 'utt98007')
('utt91777', 'utt91780')
('utt10349', 'utt10352')
('utt114451', 'utt114454')
('utt31880', 'utt31885')
('utt4542', 'utt4545')
('utt24351', 'utt24355')
('utt26489', 'utt26490')
('utt50872', 'utt50876')
('utt3707', 'utt3711')
('utt135256', 'utt135257')
('utt57494', 'utt57495')
('utt88571', 'utt88574')
('utt54363', 'utt54365')
('utt39801', 'utt39802')
('utt19437', 'utt19440')
('utt35179', 'utt35181')
('utt7054', 'utt7055')
('utt138765', 'utt138771')
('utt114695', 'utt114697')
('utt83544', 'utt83546')
('utt83109', 'utt83113')
('utt3425', 'utt3426')
('utt106205', 'utt106206')
('utt30179', 'utt30181')
('utt22547', 'utt22548')
('utt74187', 'utt74194')
('utt4902', 'utt4905')
('utt66674', 'utt66675')
('utt64396', 'utt64401')
('utt55764', 'utt55770')
('utt62447', 'utt62452')
('utt142182', 'utt142185')
('utt80271', 'utt80277')
('utt106880', 'utt106886')
('utt24645', 'utt24647')
('utt110945', 'utt110948')
('utt112039', 'utt112045')
('utt29051', 'utt29055')
('utt65052', 'utt65054')
('utt146818', 'utt146819')
('utt52775', 'utt52777')
('utt58805', 'utt58811')
('utt82464', 'utt82469')
('utt135255', 'utt135261')
('utt111613', 'utt111616')
('utt97301', 'utt97303')
('utt19294', 'utt19301')
('utt140724', 'utt140731')
('utt35831', 'utt35837')
('utt1241', 'utt1244')
('utt95341', 'utt95344')
('utt59841', 'utt59849')
('utt70380', 'utt70383')
('utt32141', 'utt32143')
('utt44931', 'utt44935')
('utt88283', 'utt88284')
('utt380', 'utt388')
('utt9097', 'utt9101')
('utt75186', 'utt75187')
('utt106549', 'utt106552')
('utt99800', 'utt99804')
('utt35271', 'utt35279')
('utt92316', 'utt92318')
('utt111502', 'utt111504')
('utt120642', 'utt120644')
('utt113098', 'utt113104')
('utt117387', 'utt117390')
('utt66573', 'utt66576')
('utt54364', 'utt54369')
('utt43559', 'utt43563')
('utt135253', 'utt135257')
('utt140171', 'utt140179')
('utt24449', 'utt24455')
('utt75710', 'utt75712')
('utt42959', 'utt42961')
('utt57751', 'utt57756')
('utt12502', 'utt12508')
('utt17118', 'utt17122')
('utt110689', 'utt110691')
('utt103897', 'utt103898')
('utt8444', 'utt8450')
('utt122703', 'utt122704')
('utt88838', 'utt88844')
('utt9951', 'utt9952')
('utt98375', 'utt98379')
('utt58405', 'utt58410')
('utt8233', 'utt8237')
('utt46464', 'utt46465')
('utt38435', 'utt38437')
('utt42419', 'utt42422')
('utt137743', 'utt137744')
('utt130714', 'utt130717')
('utt86264', 'utt86270')
('utt6577', 'utt6582')
('utt31763', 'utt31764')
('utt55895', 'utt55899')
('utt19355', 'utt19358')
('utt35479', 'utt35481')
('utt83177', 'utt83183')
('utt105565', 'utt105569')
('utt46510', 'utt46511')
('utt75498', 'utt75502')
('utt124877', 'utt124884')
('utt118008', 'utt118009')
('utt127632', 'utt127635')
('utt33229', 'utt33236')
('utt21561', 'utt21563')
('utt7938', 'utt7942')
('utt77389', 'utt77392')
('utt85788', 'utt85792')
('utt114574', 'utt114576')
('utt62097', 'utt62099')
('utt123576', 'utt123577')
('utt112705', 'utt112711')
('utt82716', 'utt82718')
('utt122872', 'utt122873')
('utt140450', 'utt140455')
('utt87044', 'utt87049')
('utt78389', 'utt78392')
('utt122123', 'utt122126')
('utt142842', 'utt142846')
('utt80149', 'utt80154')
('utt38565', 'utt38566')
('utt41499', 'utt41506')
('utt8653', 'utt8661')
('utt138309', 'utt138313')
('utt1385', 'utt1387')
('utt50972', 'utt50976')
('utt69821', 'utt69825')
('utt76787', 'utt76796')
('utt111889', 'utt111896')
('utt78197', 'utt78205')
('utt137928', 'utt137934')
('utt31832', 'utt31834')
('utt23813', 'utt23817')
('utt138767', 'utt138774')
('utt101040', 'utt101049')
('utt126982', 'utt126984')
('utt76596', 'utt76597')
('utt92371', 'utt92375')
('utt45146', 'utt45150')
('utt76135', 'utt76141')
('utt76591', 'utt76592')
('utt48778', 'utt48780')
('utt98004', 'utt98006')
('utt41405', 'utt41407')
('utt122123', 'utt122131')
('utt28378', 'utt28381')
('utt60397', 'utt60399')
('utt28120', 'utt28122')
('utt124308', 'utt124309')
('utt54628', 'utt54635')
('utt3988', 'utt3992')
('utt104401', 'utt104404')
('utt126146', 'utt126152')
('utt91490', 'utt91494')
('utt55297', 'utt55303')
('utt18182', 'utt18186')
('utt147583', 'utt147585')
('utt1', 'utt2')
('utt37451', 'utt37452')
('utt16600', 'utt16602')
('utt109394', 'utt109399')
('utt133380', 'utt133382')
('utt22808', 'utt22811')
('utt80892', 'utt80898')
('utt127069', 'utt127070')
('utt140025', 'utt140028')
('utt29496', 'utt29497')
('utt12139', 'utt12145')
('utt55254', 'utt55257')
('utt16174', 'utt16176')
('utt8819', 'utt8827')
('utt141193', 'utt141198')
('utt58025', 'utt58029')
('utt49186', 'utt49190')
('utt51304', 'utt51310')
('utt85785', 'utt85793')
('utt25710', 'utt25717')
('utt73580', 'utt73583')
('utt58812', 'utt58813')
('utt52942', 'utt52945')
('utt124073', 'utt124077')
('utt7054', 'utt7062')
('utt3424', 'utt3426')
('utt51783', 'utt51791')
('utt9796', 'utt9797')
('utt71453', 'utt71456')
('utt131809', 'utt131817')
('utt82926', 'utt82929')
('utt29050', 'utt29054')
('utt80273', 'utt80278')
('utt66482', 'utt66488')
('utt8929', 'utt8932')
('utt98001', 'utt98006')
('utt42566', 'utt42569')
('utt17395', 'utt17400')
('utt74590', 'utt74594')
('utt150391', 'utt150396')
('utt62595', 'utt62596')
('utt9318', 'utt9320')
('utt152438', 'utt152443')
('utt126474', 'utt126475')
('utt116091', 'utt116093')
('utt21927', 'utt21931')
('utt27012', 'utt27015')
('utt96886', 'utt96887')
('utt142183', 'utt142187')
('utt100940', 'utt100941')
('utt68679', 'utt68680')
('utt113013', 'utt113016')
('utt126829', 'utt126831')
('utt96754', 'utt96758')
('utt49373', 'utt49375')
('utt69466', 'utt69468')
('utt27231', 'utt27234')
('utt96928', 'utt96936')
('utt16171', 'utt16180')
('utt46375', 'utt46378')
('utt89826', 'utt89832')
('utt66677', 'utt66681')
('utt79313', 'utt79314')
('utt126345', 'utt126349')
('utt8587', 'utt8589')
('utt23811', 'utt23814')
('utt137796', 'utt137800')
('utt50871', 'utt50877')
('utt60900', 'utt60903')
('utt72042', 'utt72048')
('utt17255', 'utt17263')
('utt97360', 'utt97365')
('utt127824', 'utt127827')
('utt16463', 'utt16467')
('utt91853', 'utt91861')
('utt39961', 'utt39967')
('utt59493', 'utt59498')
('utt121094', 'utt121103')
('utt36315', 'utt36316')
('utt69726', 'utt69728')
('utt10833', 'utt10838')
('utt69820', 'utt69823')
('utt43400', 'utt43403')
('utt27729', 'utt27731')
('utt24355', 'utt24359')
('utt73446', 'utt73450')
('utt29370', 'utt29371')
('utt140026', 'utt140027')
('utt70022', 'utt70025')
('utt28179', 'utt28185')
('utt61183', 'utt61184')
('utt89925', 'utt89926')
('utt85702', 'utt85708')
('utt74192', 'utt74194')
('utt67114', 'utt67115')
('utt22543', 'utt22550')
('utt33230', 'utt33232')
('utt39367', 'utt39372')
('utt28004', 'utt28010')
('utt90345', 'utt90352')
('utt92676', 'utt92680')
('utt78197', 'utt78198')
('utt137796', 'utt137798')
('utt38118', 'utt38120')
('utt95560', 'utt95565')
('utt15878', 'utt15885')
('utt147398', 'utt147406')
('utt30492', 'utt30494')
('utt147106', 'utt147107')
('utt146680', 'utt146685')
('utt68034', 'utt68040')
('utt49517', 'utt49524')
('utt28285', 'utt28290')
('utt63545', 'utt63551')
('utt101383', 'utt101384')
('utt78571', 'utt78574')
('utt119075', 'utt119081')
('utt104962', 'utt104963')
('utt116348', 'utt116353')
('utt58186', 'utt58191')
('utt31829', 'utt31833')
('utt149743', 'utt149746')
('utt103541', 'utt103544')
('utt102802', 'utt102808')
('utt33292', 'utt33297')
('utt72555', 'utt72556')
('utt81852', 'utt81854')
('utt112647', 'utt112653')
('utt59667', 'utt59672')
('utt109211', 'utt109216')
('utt11236', 'utt11238')
('utt56451', 'utt56454')
('utt142352', 'utt142358')
('utt128281', 'utt128283')
('utt85859', 'utt85867')
('utt136626', 'utt136633')
('utt55706', 'utt55708')
('utt107761', 'utt107763')
('utt72482', 'utt72487')
('utt131289', 'utt131293')
('utt139488', 'utt139489')
('utt46506', 'utt46508')
('utt151935', 'utt151936')
('utt116814', 'utt116820')
('utt66789', 'utt66795')
('utt65195', 'utt65198')
('utt116284', 'utt116285')
('utt99628', 'utt99635')
('utt55763', 'utt55765')
('utt36853', 'utt36856')
('utt1291', 'utt1294')
('utt4084', 'utt4085')
('utt97430', 'utt97432')
('utt121695', 'utt121698')
('utt62208', 'utt62212')
('utt135542', 'utt135549')
('utt64522', 'utt64525')
('utt147511', 'utt147517')
('utt48443', 'utt48449')
('utt50700', 'utt50702')
('utt55556', 'utt55565')
('utt106631', 'utt106632')
('utt147824', 'utt147826')
('utt83010', 'utt83011')
('utt106830', 'utt106833')
('utt106148', 'utt106155')
('utt51490', 'utt51492')
('utt85860', 'utt85867')
('utt106200', 'utt106205')
('utt41758', 'utt41760')
('utt127276', 'utt127280')
('utt102428', 'utt102434')
('utt754', 'utt757')
('utt71123', 'utt71129')
('utt39258', 'utt39267')
('utt128387', 'utt128389')
('utt73582', 'utt73587')
('utt139077', 'utt139080')
('utt14834', 'utt14835')
('utt96935', 'utt96936')
('utt62501', 'utt62502')
('utt125000', 'utt125005')
('utt144377', 'utt144378')
('utt153457', 'utt153458')
('utt33850', 'utt33859')
('utt130669', 'utt130674')
('utt44259', 'utt44264')
('utt106832', 'utt106834')
('utt147579', 'utt147582')
('utt4972', 'utt4975')
('utt98059', 'utt98066')
('utt93218', 'utt93227')
('utt142352', 'utt142359')
('utt49520', 'utt49522')
('utt25195', 'utt25200')
('utt56447', 'utt56455')
('utt89253', 'utt89257')
('utt77180', 'utt77182')
('utt62094', 'utt62095')
('utt116752', 'utt116753')
('utt10395', 'utt10397')
('utt31028', 'utt31036')
('utt76936', 'utt76945')
('utt28459', 'utt28463')
('utt13757', 'utt13759')
('utt44323', 'utt44330')
('utt41130', 'utt41132')
('utt102873', 'utt102879')
('utt99934', 'utt99937')
('utt119078', 'utt119081')
('utt80893', 'utt80894')
('utt100576', 'utt100582')
('utt137373', 'utt137376')
('utt133329', 'utt133336')
('utt32721', 'utt32722')
('utt122599', 'utt122602')
('utt59388', 'utt59389')
('utt53885', 'utt53888')
('utt136733', 'utt136735')
('utt125105', 'utt125107')
('utt40088', 'utt40089')
('utt75710', 'utt75715')
('utt37060', 'utt37064')
('utt17120', 'utt17122')
('utt120082', 'utt120084')
('utt85195', 'utt85197')
('utt13496', 'utt13497')
('utt17681', 'utt17687')
('utt23890', 'utt23893')
('utt137312', 'utt137316')
('utt77866', 'utt77871')
('utt35477', 'utt35479')
('utt149473', 'utt149476')
('utt124142', 'utt124146')
('utt131814', 'utt131817')
('utt97122', 'utt97130')
('utt98996', 'utt99003')
('utt147111', 'utt147114')
('utt4903', 'utt4910')
('utt123743', 'utt123747')
('utt102128', 'utt102132')
('utt41505', 'utt41507')
('utt101782', 'utt101785')
('utt50559', 'utt50561')
('utt118164', 'utt118171')
('utt77391', 'utt77396')
('utt78625', 'utt78632')
('utt136729', 'utt136733')
('utt99848', 'utt99854')
('utt90345', 'utt90347')
('utt16247', 'utt16250')
('utt46084', 'utt46092')
('utt55763', 'utt55764')
('utt139082', 'utt139084')
('utt142265', 'utt142267')
('utt96601', 'utt96604')
('utt150521', 'utt150523')
('utt93851', 'utt93854')
('utt12064', 'utt12067')
('utt3150', 'utt3152')
('utt550', 'utt553')
('utt28377', 'utt28383')
('utt105347', 'utt105348')
('utt16464', 'utt16469')
('utt126716', 'utt126717')
('utt46770', 'utt46773')
('utt61277', 'utt61281')
('utt67542', 'utt67550')
('utt73582', 'utt73583')
('utt105684', 'utt105692')
('utt78572', 'utt78573')
('utt2203', 'utt2205')
('utt149327', 'utt149328')
('utt131812', 'utt131813')
('utt83785', 'utt83787')
('utt135434', 'utt135440')
('utt106833', 'utt106836')
('utt71584', 'utt71586')
('utt134873', 'utt134874')
('utt133274', 'utt133275')
('utt77970', 'utt77972')
('utt53153', 'utt53154')
('utt45975', 'utt45976')
('utt149280', 'utt149281')
('utt70456', 'utt70461')
('utt46281', 'utt46287')
('utt112645', 'utt112648')
('utt137738', 'utt137742')
('utt42961', 'utt42963')
('utt46556', 'utt46563')
('utt21751', 'utt21759')
('utt54463', 'utt54466')
('utt146249', 'utt146250')
('utt137519', 'utt137525')
('utt99929', 'utt99933')
('utt73523', 'utt73528')
('utt82048', 'utt82051')
('utt37125', 'utt37127')
('utt18447', 'utt18452')
('utt18510', 'utt18517')
('utt56971', 'utt56972')
('utt83466', 'utt83475')
('utt86534', 'utt86535')
('utt17681', 'utt17688')
('utt137316', 'utt137318')
('utt116580', 'utt116582')
('utt29498', 'utt29500')
('utt20252', 'utt20254')
('utt53885', 'utt53892')
('utt93404', 'utt93408')
('utt78852', 'utt78856')
('utt137925', 'utt137932')
('utt140384', 'utt140389')
('utt60399', 'utt60402')
('utt137793', 'utt137801')
('utt132317', 'utt132320')
('utt10472', 'utt10473')
('utt80783', 'utt80790')
('utt12802', 'utt12803')
('utt61982', 'utt61986')
('utt31034', 'utt31036')
('utt103895', 'utt103900')
('utt120643', 'utt120646')
('utt96752', 'utt96757')
('utt13805', 'utt13806')
('utt123814', 'utt123820')
('utt70460', 'utt70463')
('utt135325', 'utt135326')
('utt84769', 'utt84771')
('utt53218', 'utt53220')
('utt81324', 'utt81332')
('utt14070', 'utt14075')
('utt105837', 'utt105840')
('utt93615', 'utt93617')
('utt33760', 'utt33767')
('utt131354', 'utt131362')
('utt131403', 'utt131406')
('utt2120', 'utt2122')
('utt73307', 'utt73308')
('utt66107', 'utt66109')
('utt7772', 'utt7777')
('utt145958', 'utt145963')
('utt26346', 'utt26349')
('utt109467', 'utt109474')
('utt75265', 'utt75272')
('utt111615', 'utt111620')
('utt81684', 'utt81690')
('utt20974', 'utt20979')
('utt112038', 'utt112045')
('utt103540', 'utt103541')
('utt88644', 'utt88649')
('utt19934', 'utt19936')
('utt89678', 'utt89679')
('utt67109', 'utt67111')
('utt53540', 'utt53547')
('utt99849', 'utt99850')
('utt119078', 'utt119080')
('utt30491', 'utt30493')
('utt23887', 'utt23888')
('utt20252', 'utt20257')
('utt18646', 'utt18654')
('utt44330', 'utt44331')
('utt58583', 'utt58584')
('utt66677', 'utt66680')
('utt83108', 'utt83114')
('utt93713', 'utt93718')
('utt118055', 'utt118056')
('utt46279', 'utt46287')
('utt47662', 'utt47670')
('utt103208', 'utt103210')
('utt124203', 'utt124209')
('utt136856', 'utt136857')
('utt16121', 'utt16126')
('utt53736', 'utt53739')
('utt88422', 'utt88424')
('utt145833', 'utt145840')
('utt5136', 'utt5141')
('utt126058', 'utt126060')
('utt99142', 'utt99149')
('utt85333', 'utt85334')
('utt147398', 'utt147400')
