('utt121636', 'utt47785')
('utt85862', 'utt70381')
('utt60752', 'utt74682')
('utt52588', 'utt60223')
('utt16124', 'utt7940')
('utt35484', 'utt74932')
('utt57492', 'utt50869')
('utt127638', 'utt25201')
('utt152840', 'utt12064')
('utt6', 'utt755')
('utt150526', 'utt58031')
('utt39670', 'utt90272')
('utt84772', 'utt4675')
('utt4268', 'utt124143')
('utt20703', 'utt104053')
('utt24642', 'utt60500')
('utt82667', 'utt76889')
('utt77641', 'utt151007')
('utt44775', 'utt126984')
('utt111620', 'utt35838')
('utt85942', 'utt118299')
('utt49937', 'utt52670')
('utt144883', 'utt52822')
('utt11005', 'utt108620')
('utt86040', 'utt73216')
('utt38185', 'utt12500')
('utt137524', 'utt13210')
('utt6046', 'utt75072')
('utt48562', 'utt102428')
('utt146920', 'utt13759')
('utt46091', 'utt51783')
('utt17504', 'utt13988')
('utt70385', 'utt138123')
('utt61977', 'utt14268')
('utt27015', 'utt145891')
('utt44777', 'utt40491')
('utt50874', 'utt128811')
('utt110692', 'utt25924')
('utt113925', 'utt139243')
('utt55897', 'utt70030')
('utt6047', 'utt101904')
('utt116211', 'utt44491')
('utt35092', 'utt117547')
('utt55036', 'utt85191')
('utt152960', 'utt43474')
('utt62498', 'utt105298')
('utt59849', 'utt63550')
('utt146681', 'utt140243')
('utt4404', 'utt48444')
('utt105057', 'utt122701')
('utt6376', 'utt40027')
('utt59326', 'utt85792')
('utt105692', 'utt95658')
('utt11011', 'utt26222')
('utt31887', 'utt116819')
('utt44550', 'utt96928')
('utt63549', 'utt77065')
('utt97008', 'utt77')
('utt61277', 'utt110818')
('utt149276', 'utt127955')
('utt140932', 'utt26591')
('utt34146', 'utt61385')
('utt44326', 'utt102748')
('utt102874', 'utt10303')
('utt6182', 'utt79871')
('utt52776', 'utt78451')
('utt114633', 'utt82923')
('utt548', 'utt34094')
('utt61688', 'utt113020')
('utt111615', 'utt16176')
('utt34282', 'utt54113')
('utt55962', 'utt49940')
('utt35881', 'utt153376')
('utt61551', 'utt89677')
('utt130176', 'utt70026')
('utt60226', 'utt152709')
('utt25708', 'utt24557')
('utt91938', 'utt72557')
('utt129262', 'utt77179')
('utt55299', 'utt80453')
('utt107263', 'utt43396')
('utt146922', 'utt111951')
('utt26348', 'utt73374')
('utt44488', 'utt32145')
('utt7241', 'utt40320')
('utt13687', 'utt124883')
('utt22637', 'utt95214')
('utt22734', 'utt141939')
('utt111951', 'utt65114')
('utt45146', 'utt49937')
('utt138539', 'utt5890')
('utt131066', 'utt10561')
('utt30004', 'utt142181')
('utt60903', 'utt54367')
('utt38185', 'utt125988')
('utt27867', 'utt58807')
('utt47334', 'utt5894')
('utt40022', 'utt137930')
('utt93558', 'utt102291')
('utt99300', 'utt98211')
('utt146245', 'utt144889')
('utt151928', 'utt66675')
('utt69609', 'utt102874')
('utt76791', 'utt51963')
('utt139181', 'utt107390')
('utt24566', 'utt4270')
('utt57640', 'utt68577')
('utt8986', 'utt150776')
('utt128392', 'utt139959')
('utt28287', 'utt108070')
('utt7056', 'utt57304')
('utt90590', 'utt10192')
('utt115887', 'utt68581')
('utt142180', 'utt30494')
('utt90849', 'utt23814')
('utt85786', 'utt110118')
('utt37214', 'utt14932')
('utt82053', 'utt37220')
('utt66204', 'utt43242')
('utt145838', 'utt116648')
('utt152760', 'utt36795')
('utt117392', 'utt152309')
('utt113472', 'utt126482')
('utt63165', 'utt108748')
('utt57493', 'utt149901')
('utt65537', 'utt6262')
('utt22730', 'utt73522')
('utt21091', 'utt126349')
('utt17393', 'utt110265')
('utt49733', 'utt76061')
('utt18785', 'utt96886')
('utt28454', 'utt24979')
('utt126410', 'utt137375')
('utt104049', 'utt23597')
('utt55468', 'utt36787')
('utt55297', 'utt79964')
('utt146309', 'utt99517')
('utt61821', 'utt78852')
('utt29503', 'utt74841')
('utt39261', 'utt21934')
('utt19297', 'utt115934')
('utt60493', 'utt148421')
('utt147111', 'utt144627')
('utt79690', 'utt53739')
('utt126985', 'utt62593')
('utt83302', 'utt126342')
('utt108817', 'utt98787')
('utt120083', 'utt35479')
('utt59779', 'utt150399')
('utt48559', 'utt53886')
('utt131900', 'utt38694')
('utt35486', 'utt83783')
('utt123257', 'utt61184')
('utt60498', 'utt99357')
('utt80339', 'utt112170')
('utt20527', 'utt19128')
('utt32671', 'utt129268')
('utt34097', 'utt83790')
('utt138005', 'utt57693')
('utt18253', 'utt55035')
('utt143742', 'utt137005')
('utt4815', 'utt12296')
('utt70072', 'utt97473')
('utt26657', 'utt109473')
('utt118681', 'utt138874')
('utt123741', 'utt127382')
('utt8584', 'utt36154')
('utt18515', 'utt82662')
('utt83107', 'utt53542')
('utt32795', 'utt152205')
('utt129056', 'utt142945')
('utt54627', 'utt70462')
('utt4903', 'utt15697')
('utt95467', 'utt14938')
('utt1853', 'utt105685')
('utt105352', 'utt2')
('utt52945', 'utt88574')
('utt18511', 'utt86611')
('utt125563', 'utt29365')
('utt31027', 'utt126988')
('utt49382', 'utt102871')
('utt115209', 'utt61694')
('utt49187', 'utt60902')
('utt23594', 'utt82577')
('utt142627', 'utt65535')
('utt79921', 'utt138773')
('utt106774', 'utt79691')
('utt147827', 'utt129211')
('utt102879', 'utt141939')
('utt133330', 'utt86267')
('utt50325', 'utt95035')
('utt56135', 'utt121962')
('utt115434', 'utt18789')
('utt102430', 'utt120423')
('utt73860', 'utt35836')
('utt17257', 'utt21975')
('utt99515', 'utt36857')
('utt151004', 'utt6189')
('utt149221', 'utt109401')
('utt8230', 'utt125107')
('utt46508', 'utt99722')
('utt142180', 'utt149332')
('utt121102', 'utt81576')
('utt6719', 'utt72738')
('utt81969', 'utt125984')
('utt74933', 'utt46776')
('utt30186', 'utt50562')
('utt25866', 'utt9956')
('utt41955', 'utt27869')
('utt130538', 'utt15644')
('utt58589', 'utt40493')
('utt60756', 'utt94032')
('utt111005', 'utt128816')
('utt138014', 'utt146525')
('utt38053', 'utt24980')
('utt133270', 'utt99410')
('utt143932', 'utt16599')
('utt13809', 'utt146815')
('utt217', 'utt65050')
('utt12354', 'utt129979')
('utt24976', 'utt3150')
('utt78', 'utt92166')
('utt36155', 'utt24561')
('utt5894', 'utt83837')
('utt131513', 'utt105354')
('utt122866', 'utt127071')
('utt54627', 'utt81578')
('utt14487', 'utt81968')
('utt14778', 'utt124532')
('utt27010', 'utt102643')
('utt74740', 'utt81572')
('utt59671', 'utt56864')
('utt31439', 'utt92374')
('utt111947', 'utt44265')
('utt106154', 'utt71585')
('utt49378', 'utt128392')
('utt50036', 'utt16714')
('utt19042', 'utt61182')
('utt40178', 'utt139348')
('utt151318', 'utt44263')
('utt116345', 'utt112768')
('utt91405', 'utt75378')
('utt70464', 'utt16466')
('utt137796', 'utt64622')
('utt45552', 'utt63612')
('utt152131', 'utt122604')
('utt120846', 'utt139614')
('utt115435', 'utt9735')
('utt91217', 'utt66973')
('utt71849', 'utt55761')
('utt39152', 'utt80334')
('utt859', 'utt125383')
('utt105348', 'utt62500')
('utt93715', 'utt96146')
('utt5280', 'utt41407')
('utt23590', 'utt26793')
('utt123391', 'utt96929')
('utt126151', 'utt16243')
('utt76788', 'utt52101')
('utt9960', 'utt62209')
('utt102810', 'utt38438')
('utt38116', 'utt29641')
('utt151318', 'utt23950')
('utt86612', 'utt144260')
('utt66104', 'utt3370')
('utt71962', 'utt132102')
('utt104815', 'utt145891')
('utt46088', 'utt91079')
('utt12799', 'utt58082')
('utt94434', 'utt95211')
('utt65202', 'utt142435')
('utt150100', 'utt120849')
('utt141774', 'utt25873')
('utt93327', 'utt136685')
('utt55815', 'utt132682')
('utt48987', 'utt65926')
('utt125152', 'utt122595')
('utt101638', 'utt103547')
('utt6329', 'utt54627')
('utt18784', 'utt33294')
('utt68778', 'utt28916')
('utt86721', 'utt47780')
('utt14780', 'utt123054')
('utt131809', 'utt49893')
('utt132100', 'utt139182')
('utt126833', 'utt151215')
('utt150027', 'utt48861')
('utt136633', 'utt17393')
('utt103204', 'utt38510')
('utt9732', 'utt7940')
('utt44624', 'utt37127')
('utt117469', 'utt18571')
('utt50205', 'utt14831')
('utt54471', 'utt125562')
('utt73857', 'utt92676')
('utt33769', 'utt96750')
('utt18454', 'utt19292')
('utt33447', 'utt80058')
('utt41950', 'utt31546')
('utt128385', 'utt114843')
('utt63609', 'utt149278')
('utt78449', 'utt87966')
('utt28460', 'utt140093')
('utt144447', 'utt25865')
('utt93322', 'utt57497')
('utt33450', 'utt100342')
('utt121697', 'utt95472')
('utt89437', 'utt8161')
('utt120641', 'utt93503')
('utt56971', 'utt133270')
('utt7242', 'utt142627')
('utt113479', 'utt39265')
('utt87042', 'utt113012')
('utt59202', 'utt9145')
('utt24977', 'utt144621')
('utt101280', 'utt13756')
('utt42562', 'utt65053')
('utt35351', 'utt75267')
('utt55561', 'utt23417')
('utt151316', 'utt152840')
('utt97732', 'utt106318')
('utt111888', 'utt73012')
('utt93408', 'utt50323')
('utt72300', 'utt131360')
('utt13760', 'utt111000')
('utt75569', 'utt79590')
('utt43473', 'utt145841')
('utt131813', 'utt75982')
('utt108742', 'utt32033')
('utt60580', 'utt116291')
('utt10710', 'utt3370')
('utt18308', 'utt22440')
('utt42564', 'utt152837')
('utt93329', 'utt124211')
('utt5533', 'utt142082')
('utt77785', 'utt126988')
('utt120568', 'utt126481')
('utt18255', 'utt25866')
('utt39666', 'utt15650')
('utt21558', 'utt51958')
('utt52152', 'utt31881')
('utt75267', 'utt16600')
('utt146683', 'utt9322')
('utt975', 'utt2205')
('utt62984', 'utt60167')
('utt17124', 'utt70462')
('utt18447', 'utt99355')
('utt107919', 'utt102562')
('utt136858', 'utt125153')
('utt50322', 'utt30822')
('utt73445', 'utt149277')
('utt66680', 'utt104410')
('utt48443', 'utt31601')
('utt130177', 'utt82049')
('utt68244', 'utt108428')
('utt32373', 'utt32142')
('utt27861', 'utt56972')
('utt40088', 'utt130665')
('utt22728', 'utt147204')
('utt93618', 'utt65536')
('utt31549', 'utt89442')
('utt83842', 'utt59274')
('utt7061', 'utt99724')
('utt133829', 'utt5145')
('utt1248', 'utt40026')
('utt74191', 'utt46462')
('utt1', 'utt128015')
('utt139183', 'utt19233')
('utt74739', 'utt36639')
('utt67252', 'utt57593')
('utt65793', 'utt29956')
('utt120570', 'utt70455')
('utt47783', 'utt74788')
('utt140246', 'utt78857')
('utt92803', 'utt111502')
('utt71854', 'utt99192')
('utt144082', 'utt120487')
('utt33046', 'utt72298')
('utt134588', 'utt9564')
('utt87965', 'utt5895')
('utt143237', 'utt126063')
('utt14936', 'utt83840')
('utt140391', 'utt80058')
('utt130540', 'utt9458')
('utt59132', 'utt56132')
('utt59606', 'utt49045')
('utt53305', 'utt83301')
('utt70069', 'utt56011')
('utt139084', 'utt43398')
('utt116582', 'utt58910')
('utt11057', 'utt69726')
('utt22872', 'utt116894')
('utt120208', 'utt106148')
('utt98789', 'utt78905')
('utt96425', 'utt24978')
('utt128741', 'utt111611')
('utt104476', 'utt133615')
('utt31766', 'utt54738')
('utt146923', 'utt150776')
('utt47087', 'utt77393')
('utt149904', 'utt25923')
('utt41844', 'utt74934')
('utt113833', 'utt114843')
('utt93559', 'utt37348')
('utt135716', 'utt3993')
('utt134873', 'utt64856')
('utt23020', 'utt97890')
('utt150600', 'utt14778')
('utt113284', 'utt72484')
('utt151654', 'utt144438')
('utt57892', 'utt12507')
('utt85195', 'utt3705')
('utt12801', 'utt16177')
('utt125564', 'utt68040')
('utt37592', 'utt67493')
('utt25587', 'utt41952')
('utt137525', 'utt92803')
('utt53305', 'utt54630')
('utt149476', 'utt65201')
('utt94038', 'utt48443')
('utt113927', 'utt149743')
('utt383', 'utt105915')
('utt61389', 'utt33762')
('utt52821', 'utt57638')
('utt44488', 'utt143739')
('utt9100', 'utt125105')
('utt146128', 'utt4822')
('utt52101', 'utt46617')
('utt80063', 'utt152702')
('utt116156', 'utt23272')
('utt139244', 'utt4404')
('utt74346', 'utt133064')
('utt66797', 'utt862')
('utt32039', 'utt69185')
('utt146443', 'utt56971')
('utt46558', 'utt113478')
('utt39890', 'utt8332')
('utt13495', 'utt43567')
('utt116648', 'utt139705')
('utt145889', 'utt19625')
('utt50557', 'utt33049')
('utt73524', 'utt108623')
('utt8158', 'utt24974')
('utt11011', 'utt78577')
('utt80154', 'utt97733')
('utt85941', 'utt22126')
('utt149476', 'utt25596')
('utt22640', 'utt59848')
('utt34759', 'utt68518')
('utt50868', 'utt17122')
('utt1703', 'utt135261')
('utt145833', 'utt38767')
('utt56331', 'utt146684')
('utt103539', 'utt48564')
('utt27367', 'utt32984')
('utt126265', 'utt59602')
('utt96422', 'utt95785')
('utt147300', 'utt48017')
('utt41849', 'utt59135')
('utt978', 'utt11887')
('utt118919', 'utt21094')
('utt18651', 'utt47785')
('utt13122', 'utt151657')
('utt131403', 'utt152440')
('utt93227', 'utt3154')
('utt39108', 'utt64857')
('utt41958', 'utt96364')
('utt54117', 'utt27365')
('utt21641', 'utt63799')
('utt75503', 'utt77073')
('utt66971', 'utt18448')
('utt16242', 'utt130535')
('utt147401', 'utt20527')
('utt82466', 'utt89254')
('utt82054', 'utt68868')
('utt19129', 'utt126265')
('utt14392', 'utt22183')
('utt85327', 'utt35830')
('utt9145', 'utt32984')
('utt120207', 'utt2795')
('utt110943', 'utt108069')
('utt25361', 'utt62983')
('utt121961', 'utt10398')
('utt25715', 'utt133616')
('utt78896', 'utt6329')
('utt76796', 'utt139957')
('utt79804', 'utt11109')
('utt124305', 'utt3374')
('utt114636', 'utt32307')
('utt62986', 'utt147824')
('utt82471', 'utt46085')
('utt5144', 'utt16608')
('utt68676', 'utt147002')
('utt62208', 'utt111612')
('utt73716', 'utt130669')
('utt28118', 'utt1704')
('utt11010', 'utt77396')
('utt152133', 'utt4823')
('utt97184', 'utt19723')
('utt124538', 'utt19040')
('utt56978', 'utt15527')
('utt33452', 'utt131067')
('utt106631', 'utt33050')
('utt139182', 'utt90270')
('utt104809', 'utt18909')
('utt54011', 'utt27097')
('utt56517', 'utt108749')
('utt4081', 'utt152438')
('utt35534', 'utt79806')
('utt75273', 'utt90349')
('utt150779', 'utt129983')
('utt120844', 'utt87460')
('utt115931', 'utt78631')
('utt12351', 'utt81579')
('utt86038', 'utt136806')
('utt21559', 'utt87098')
('utt59204', 'utt62988')
('utt10557', 'utt88483')
('utt145459', 'utt89825')
('utt68774', 'utt27281')
('utt91494', 'utt56856')
('utt19230', 'utt23023')
('utt150731', 'utt45340')
('utt40183', 'utt127279')
('utt21090', 'utt104620')
('utt62596', 'utt31607')
('utt101636', 'utt48558')
('utt116577', 'utt31881')
('utt151072', 'utt146608')
('utt31605', 'utt17046')
('utt12804', 'utt755')
('utt27862', 'utt73855')
('utt128990', 'utt78855')
('utt60296', 'utt44066')
('utt20258', 'utt150522')
('utt4973', 'utt16128')
('utt108320', 'utt61186')
('utt925', 'utt145832')
('utt129542', 'utt110688')
('utt24785', 'utt148425')
('utt150729', 'utt93323')
('utt101911', 'utt62891')
('utt25358', 'utt52822')
('utt32424', 'utt7173')
('utt53305', 'utt126342')
('utt94823', 'utt66790')
('utt52514', 'utt19721')
('utt3513', 'utt106202')
('utt111950', 'utt44770')
('utt117541', 'utt152839')
('utt96885', 'utt77010')
('utt14644', 'utt119077')
('utt40187', 'utt106313')
('utt121370', 'utt149325')
('utt151990', 'utt18512')
('utt19624', 'utt128991')
('utt131286', 'utt136626')
('utt10348', 'utt110126')
('utt42807', 'utt142937')
('utt72553', 'utt88486')
('utt33364', 'utt93090')
('utt140387', 'utt120845')
('utt35354', 'utt116209')
('utt673', 'utt975')
('utt55969', 'utt60754')
('utt122504', 'utt32719')
('utt60588', 'utt96144')
('utt104713', 'utt14071')
('utt76597', 'utt129143')
('utt51483', 'utt94035')
('utt146525', 'utt81624')
('utt149660', 'utt3146')
('utt30939', 'utt136468')
('utt117205', 'utt55894')
('utt147209', 'utt13114')
('utt39493', 'utt28292')
('utt57897', 'utt32719')
('utt67247', 'utt95784')
('utt108812', 'utt97123')
('utt66969', 'utt136683')
('utt122125', 'utt140024')
('utt67544', 'utt25714')
('utt104540', 'utt74528')
('utt24352', 'utt23888')
('utt120332', 'utt21978')
('utt9202', 'utt46772')
('utt141939', 'utt98505')
('utt78448', 'utt151540')
('utt17050', 'utt40633')
('utt40029', 'utt123492')
('utt70025', 'utt146127')
('utt52943', 'utt56977')
('utt107919', 'utt58808')
('utt111200', 'utt18452')
('utt153460', 'utt36450')
('utt131901', 'utt26217')
('utt34490', 'utt12798')
('utt97366', 'utt25587')
('utt21648', 'utt95658')
('utt69609', 'utt129981')
('utt97555', 'utt77179')
('utt25357', 'utt42965')
('utt56803', 'utt94688')
('utt116092', 'utt96370')
('utt13806', 'utt78574')
('utt52820', 'utt152315')
('utt92318', 'utt147302')
('utt110758', 'utt95562')
('utt68866', 'utt32664')
('utt70383', 'utt78199')
('utt138127', 'utt86319')
('utt51965', 'utt128680')
('utt149285', 'utt97890')
('utt53409', 'utt57173')
('utt8984', 'utt55029')
('utt32145', 'utt129741')
('utt130077', 'utt108628')
('utt144003', 'utt127279')
('utt106770', 'utt105917')
('utt79920', 'utt80508')
('utt75787', 'utt1854')
('utt121901', 'utt125003')
('utt120083', 'utt139244')
('utt61690', 'utt87042')
('utt125852', 'utt101158')
('utt47939', 'utt100766')
('utt143932', 'utt142794')
('utt108821', 'utt23025')
('utt128277', 'utt58185')
('utt125728', 'utt27949')
('utt80662', 'utt22633')
('utt37528', 'utt147209')
('utt60589', 'utt85')
('utt50873', 'utt44258')
('utt31283', 'utt126153')
('utt104706', 'utt136688')
('utt33859', 'utt78444')
('utt10399', 'utt22545')
('utt59497', 'utt4971')
('utt141937', 'utt142353')
('utt8', 'utt78632')
('utt110549', 'utt72243')
('utt123265', 'utt131515')
('utt11111', 'utt3291')
('utt41757', 'utt62097')
('utt138308', 'utt22736')
('utt40635', 'utt139080')
('utt85864', 'utt3420')
('utt103541', 'utt63806')
('utt106982', 'utt126065')
('utt123816', 'utt142626')
('utt91218', 'utt130078')
('utt55297', 'utt57752')
('utt91776', 'utt150188')
('utt16662', 'utt35831')
('utt76067', 'utt97739')
('utt57308', 'utt134809')
('utt71182', 'utt105352')
('utt25453', 'utt99931')
('utt146388', 'utt24558')
('utt99356', 'utt139349')
('utt45347', 'utt84769')
('utt138009', 'utt124081')
('utt152844', 'utt19297')
('utt82767', 'utt116291')
('utt16668', 'utt78260')
('utt50971', 'utt140731')
('utt25919', 'utt140173')
('utt64216', 'utt65534')
('utt72487', 'utt22181')
('utt142267', 'utt40186')
('utt25354', 'utt85936')
('utt89675', 'utt18791')
('utt141386', 'utt42965')
('utt130293', 'utt93893')
('utt47784', 'utt29639')
('utt32299', 'utt86045')
('utt147871', 'utt78849')
('utt126927', 'utt26084')
('utt100583', 'utt59271')
('utt71123', 'utt99853')
('utt22550', 'utt124532')
('utt30756', 'utt150188')
('utt104047', 'utt104537')
('utt15881', 'utt139482')
('utt49039', 'utt134936')
('utt49043', 'utt55820')
('utt128813', 'utt7056')
('utt65540', 'utt59489')
('utt31770', 'utt50328')
('utt108069', 'utt83242')
('utt31603', 'utt7244')
('utt57497', 'utt22940')
('utt150188', 'utt90272')
('utt52151', 'utt116819')
('utt61978', 'utt118061')
('utt99353', 'utt7246')
('utt9567', 'utt29497')
('utt129050', 'utt43818')
('utt51232', 'utt140385')
('utt137840', 'utt43242')
('utt18452', 'utt149164')
('utt128812', 'utt142185')
('utt21089', 'utt142795')
('utt75387', 'utt126263')
('utt93093', 'utt83301')
('utt116811', 'utt22878')
('utt151072', 'utt54636')
('utt23952', 'utt78016')
('utt7300', 'utt56270')
('utt26219', 'utt107584')
('utt109053', 'utt38433')
('utt143928', 'utt43243')
('utt1699', 'utt78630')
('utt90596', 'utt141944')
('utt146813', 'utt138304')
('utt124076', 'utt100340')
('utt8052', 'utt112773')
('utt51306', 'utt37592')
('utt74681', 'utt7777')
('utt136282', 'utt114393')
('utt103205', 'utt113927')
('utt60495', 'utt121954')
('utt140542', 'utt45252')
('utt90070', 'utt112178')
('utt122701', 'utt83539')
('utt33296', 'utt23595')
('utt50699', 'utt49889')
('utt60580', 'utt92678')
('utt27428', 'utt129977')
('utt76133', 'utt87043')
('utt77918', 'utt92746')
('utt4541', 'utt104335')
('utt36789', 'utt86787')
('utt124081', 'utt121787')
('utt126265', 'utt151207')
('utt59271', 'utt36318')
('utt61433', 'utt141776')
('utt45253', 'utt59321')
('utt67116', 'utt6585')
('utt27646', 'utt144881')
('utt129975', 'utt67180')
('utt135259', 'utt20877')
('utt36049', 'utt44550')
('utt32146', 'utt109394')
('utt106552', 'utt89136')
('utt18258', 'utt152707')
('utt151547', 'utt134871')
('utt25591', 'utt35528')
('utt34283', 'utt89679')
('utt111111', 'utt108619')
('utt122598', 'utt150100')
('utt30754', 'utt17049')
('utt1394', 'utt19300')
('utt13812', 'utt54745')
('utt3420', 'utt67244')
('utt46954', 'utt22442')
('utt39151', 'utt147678')
('utt76267', 'utt61985')
('utt72552', 'utt121784')
('utt77183', 'utt17120')
('utt46950', 'utt128393')
('utt115932', 'utt20296')
('utt31030', 'utt62358')
('utt131697', 'utt51487')
('utt76593', 'utt153172')
('utt31551', 'utt28009')
